기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2022.1/4	강북구	수유3동	여자	313	3	3	-	9	103	59	46	25	11	14	12	13	12	-	1	2	-	-	-	-	-
2022.1/4	강북구	삼양동	계	173	8	3	-	1	21	18	28	23	29	11	7	15	6	2	1	-	-	-	-	-	-
2022.1/4	강북구	삼양동	남자	58	5	1	-	-	2	6	11	8	8	6	2	6	2	-	1	-	-	-	-	-	-
2022.1/4	강북구	삼양동	여자	115	3	2	-	1	19	12	17	15	21	5	5	9	4	2	-	-	-	-	-	-	-
2022.1/4	강북구	미아동	계	503	18	10	10	4	92	91	74	49	23	21	34	32	22	13	4	2	1	2	-	-	1
2022.1/4	강북구	미아동	남자	195	6	6	6	2	33	29	24	23	12	10	13	13	9	4	2	1	1	1	-	-	-
2022.1/4	강북구	미아동	여자	308	12	4	4	2	59	62	50	26	11	11	21	19	13	9	2	1	-	1	-	-	1
2022.1/4	강북구	송중동	계	560	14	11	8	6	129	101	45	50	37	23	33	54	24	13	8	2	-	-	1	-	1
2022.1/4	강북구	송중동	남자	243	10	4	5	4	60	43	23	16	14	8	14	24	9	2	5	1	-	-	-	-	1
2022.1/4	강북구	송중동	여자	317	4	7	3	2	69	58	22	34	23	15	19	30	15	11	3	1	-	-	1	-	-
2022.1/4	강북구	송천동	계	416	10	10	1	4	43	61	50	31	31	31	33	40	47	10	8	2	3	1	-	-	-
2022.1/4	강북구	송천동	남자	170	7	6	-	1	16	23	21	9	12	15	13	16	19	6	4	1	1	-	-	-	-
2022.1/4	강북구	송천동	여자	246	3	4	1	3	27	38	29	22	19	16	20	24	28	4	4	1	2	1	-	-	-
2022.1/4	강북구	삼각산동	계	110	2	3	2	1	2	4	15	21	16	13	5	6	11	5	1	3	-	-	-	-	-
2022.1/4	강북구	삼각산동	남자	48	-	3	1	1	1	1	5	9	6	8	3	2	4	2	-	2	-	-	-	-	-
2022.1/4	강북구	삼각산동	여자	62	2	-	1	-	1	3	10	12	10	5	2	4	7	3	1	1	-	-	-	-	-
2022.1/4	강북구	우이동	계	135	4	2	-	-	7	11	20	23	15	15	8	15	5	3	3	1	1	1	1	-	-
2022.1/4	강북구	우이동	남자	49	2	1	-	-	-	3	1	6	8	7	5	7	1	2	2	1	1	1	1	-	-
2022.1/4	강북구	우이동	여자	86	2	1	-	-	7	8	19	17	7	8	3	8	4	1	1	-	-	-	-	-	-
2022.1/4	강북구	인수동	계	216	2	3	2	2	27	26	29	27	23	15	18	24	9	2	3	2	-	-	1	1	-
2022.1/4	강북구	인수동	남자	78	1	1	1	1	7	8	11	10	10	5	8	10	3	-	1	-	-	-	1	-	-
2022.1/4	강북구	인수동	여자	138	1	2	1	1	20	18	18	17	13	10	10	14	6	2	2	2	-	-	-	1	-
2022.1/4	도봉구	소계	계	2,002	42	33	25	29	244	311	312	236	180	157	164	141	77	33	11	3	3	1	-	-	-
2022.1/4	도봉구	소계	남자	724	27	19	10	12	74	106	98	84	73	50	65	57	30	10	6	1	1	1	-	-	-
2022.1/4	도봉구	소계	여자	1,278	15	14	15	17	170	205	214	152	107	107	99	84	47	23	5	2	2	-	-	-	-
2022.1/4	도봉구	쌍문1동	계	275	2	-	-	7	79	69	38	19	15	13	12	15	3	1	2	-	-	-	-	-	-
2022.1/4	도봉구	쌍문1동	남자	72	2	-	-	2	10	16	10	9	4	4	5	7	2	-	1	-	-	-	-	-	-
2022.1/4	도봉구	쌍문1동	여자	203	-	-	-	5	69	53	28	10	11	9	7	8	1	1	1	-	-	-	-	-	-
2022.1/4	도봉구	쌍문2동	계	132	3	1	2	1	13	24	19	16	12	10	7	15	2	5	1	-	1	-	-	-	-
2022.1/4	도봉구	쌍문2동	남자	58	2	-	-	-	4	11	9	6	5	5	4	8	1	2	1	-	-	-	-	-	-
2022.1/4	도봉구	쌍문2동	여자	74	1	1	2	1	9	13	10	10	7	5	3	7	1	3	-	-	1	-	-	-	-
2022.1/4	도봉구	쌍문3동	계	143	1	3	1	3	19	25	19	15	9	15	9	12	9	2	1	-	-	-	-	-	-
2022.1/4	도봉구	쌍문3동	남자	45	-	2	1	-	8	4	9	6	-	5	3	4	1	1	1	-	-	-	-	-	-
2022.1/4	도봉구	쌍문3동	여자	98	1	1	-	3	11	21	10	9	9	10	6	8	8	1	-	-	-	-	-	-	-
2022.1/4	도봉구	쌍문4동	계	36	-	1	-	-	1	6	8	5	2	3	3	3	3	-	1	-	-	-	-	-	-
2022.1/4	도봉구	쌍문4동	남자	5	-	-	-	-	-	-	-	1	1	-	1	-	1	-	1	-	-	-	-	-	-
2022.1/4	도봉구	쌍문4동	여자	31	-	1	-	-	1	6	8	4	1	3	2	3	2	-	-	-	-	-	-	-	-
2022.1/4	도봉구	방학1동	계	232	2	-	1	1	37	41	31	38	16	15	17	16	9	5	2	1	-	-	-	-	-
2022.1/4	도봉구	방학1동	남자	91	1	-	-	1	17	15	10	13	8	6	7	6	5	2	-	-	-	-	-	-	-
2022.1/4	도봉구	방학1동	여자	141	1	-	1	-	20	26	21	25	8	9	10	10	4	3	2	1	-	-	-	-	-
2022.1/4	도봉구	방학2동	계	207	3	4	3	2	22	21	21	17	19	25	30	17	17	5	1	-	-	-	-	-	-
2022.1/4	도봉구	방학2동	남자	88	3	3	3	2	13	14	6	4	4	7	15	6	7	1	-	-	-	-	-	-	-
2022.1/4	도봉구	방학2동	여자	119	-	1	-	-	9	7	15	13	15	18	15	11	10	4	1	-	-	-	-	-	-
2022.1/4	도봉구	방학3동	계	68	3	2	1	-	4	9	10	15	8	5	8	1	1	1	-	-	-	-	-	-	-
2022.1/4	도봉구	방학3동	남자	21	2	-	-	-	4	1	5	3	2	-	4	-	-	-	-	-	-	-	-	-	-
2022.1/4	도봉구	방학3동	여자	47	1	2	1	-	-	8	5	12	6	5	4	1	1	1	-	-	-	-	-	-	-
2022.1/4	도봉구	창1동	계	128	3	1	5	3	6	19	20	15	14	13	10	6	6	5	-	1	1	-	-	-	-
2022.1/4	도봉구	창1동	남자	47	1	1	1	1	3	5	4	8	7	4	3	1	5	2	-	-	1	-	-	-	-
2022.1/4	도봉구	창1동	여자	81	2	-	4	2	3	14	16	7	7	9	7	5	1	3	-	1	-	-	-	-	-
2022.1/4	도봉구	창2동	계	235	11	4	5	-	20	33	40	30	23	18	20	18	9	4	-	-	-	-	-	-	-
2022.1/4	도봉구	창2동	남자	94	7	2	3	-	5	17	13	12	15	7	5	4	3	1	-	-	-	-	-	-	-
2022.1/4	도봉구	창2동	여자	141	4	2	2	-	15	16	27	18	8	11	15	14	6	3	-	-	-	-	-	-	-
2022.1/4	도봉구	창3동	계	88	2	5	1	2	7	8	16	10	10	4	13	4	4	2	-	-	-	-	-	-	-
2022.1/4	도봉구	창3동	남자	32	1	2	-	1	3	3	4	3	5	1	6	2	1	-	-	-	-	-	-	-	-
2022.1/4	도봉구	창3동	여자	56	1	3	1	1	4	5	12	7	5	3	7	2	3	2	-	-	-	-	-	-	-
2022.1/4	도봉구	창4동	계	90	2	4	4	3	7	12	16	13	14	4	4	3	1	-	2	1	-	-	-	-	-
2022.1/4	도봉구	창4동	남자	39	1	4	1	3	3	6	6	5	5	-	1	2	-	-	1	1	-	-	-	-	-
2022.1/4	도봉구	창4동	여자	51	1	-	3	-	4	6	10	8	9	4	3	1	1	-	1	-	-	-	-	-	-
2022.1/4	도봉구	창5동	계	104	2	-	-	2	11	17	27	12	8	7	6	8	3	-	-	-	-	1	-	-	-
2022.1/4	도봉구	창5동	남자	32	2	-	-	-	-	4	8	4	2	1	3	5	2	-	-	-	-	1	-	-	-
2022.1/4	도봉구	창5동	여자	72	-	-	-	2	11	13	19	8	6	6	3	3	1	-	-	-	-	-	-	-	-
2022.1/4	도봉구	도봉1동	계	143	5	3	1	2	13	13	29	16	14	14	10	14	5	3	-	-	1	-	-	-	-
2022.1/4	도봉구	도봉1동	남자	50	3	2	-	1	4	6	5	5	7	6	2	7	1	1	-	-	-	-	-	-	-
2022.1/4	도봉구	도봉1동	여자	93	2	1	1	1	9	7	24	11	7	8	8	7	4	2	-	-	1	-	-	-	-
2022.1/4	도봉구	도봉2동	계	121	3	5	1	3	5	14	18	15	16	11	15	9	5	-	1	-	-	-	-	-	-
2022.1/4	도봉구	도봉2동	남자	50	2	3	1	1	-	4	9	5	8	4	6	5	1	-	1	-	-	-	-	-	-
2022.1/4	도봉구	도봉2동	여자	71	1	2	-	2	5	10	9	10	8	7	9	4	4	-	-	-	-	-	-	-	-
2022.1/4	노원구	소계	계	3,959	55	47	37	94	1,066	807	481	360	257	198	189	164	111	50	22	12	6	2	-	1	-
2022.1/4	노원구	소계	남자	1,754	30	27	21	36	463	404	200	156	107	82	82	65	39	21	9	7	4	1	-	-	-
2022.1/4	노원구	소계	여자	2,205	25	20	16	58	603	403	281	204	150	116	107	99	72	29	13	5	2	1	-	1	-
2022.1/4	노원구	월계1동	계	617	9	5	2	10	254	171	64	34	16	16	13	14	5	3	1	-	-	-	-	-	-
2022.1/4	노원구	월계1동	남자	312	5	4	1	4	110	98	38	20	10	4	10	4	2	2	-	-	-	-	-	-	-
2022.1/4	노원구	월계1동	여자	305	4	1	1	6	144	73	26	14	6	12	3	10	3	1	1	-	-	-	-	-	-
2022.1/4	노원구	월계2동	계	131	6	2	2	1	5	15	16	17	16	14	18	14	3	-	1	-	1	-	-	-	-
2022.1/4	노원구	월계2동	남자	48	3	-	1	-	3	4	5	4	9	5	8	4	1	-	1	-	-	-	-	-	-
2022.1/4	노원구	월계2동	여자	83	3	2	1	1	2	11	11	13	7	9	10	10	2	-	-	-	1	-	-	-	-
2022.1/4	노원구	월계3동	계	175	7	7	3	-	13	20	31	24	16	16	12	13	8	3	-	1	1	-	-	-	-
2022.1/4	노원구	월계3동	남자	73	2	5	1	-	5	6	13	14	6	6	5	5	4	1	-	-	-	-	-	-	-
2022.1/4	노원구	월계3동	여자	102	5	2	2	-	8	14	18	10	10	10	7	8	4	2	-	1	1	-	-	-	-
2022.1/4	노원구	공릉2동	계	609	4	2	6	37	251	120	55	42	32	15	11	10	14	6	2	2	-	-	-	-	-
2022.1/4	노원구	공릉2동	남자	282	1	2	6	4	113	65	26	23	10	9	8	5	5	2	2	1	-	-	-	-	-
2022.1/4	노원구	공릉2동	여자	327	3	-	-	33	138	55	29	19	22	6	3	5	9	4	-	1	-	-	-	-	-
2022.1/4	노원구	하계1동	계	500	3	2	4	27	235	124	40	19	16	8	13	3	4	1	-	1	-	-	-	-	-
2022.1/4	노원구	하계1동	남자	232	2	2	2	16	95	67	21	9	5	4	6	2	1	-	-	-	-	-	-	-	-
2022.1/4	노원구	하계1동	여자	268	1	-	2	11	140	57	19	10	11	4	7	1	3	1	-	1	-	-	-	-	-
2022.1/4	노원구	하계2동	계	55	-	-	2	-	3	3	10	7	10	3	5	8	-	1	2	1	-	-	-	-	-
2022.1/4	노원구	하계2동	남자	23	-	-	1	-	1	1	3	2	3	3	3	5	-	-	-	1	-	-	-	-	-
2022.1/4	노원구	하계2동	여자	32	-	-	1	-	2	2	7	5	7	-	2	3	-	1	2	-	-	-	-	-	-
2022.1/4	노원구	중계본동	계	53	2	-	-	-	5	7	5	7	6	6	5	3	5	1	1	-	-	-	-	-	-
2022.1/4	노원구	중계본동	남자	19	1	-	-	-	1	5	1	2	2	2	2	-	2	-	1	-	-	-	-	-	-
2022.1/4	노원구	중계본동	여자	34	1	-	-	-	4	2	4	5	4	4	3	3	3	1	-	-	-	-	-	-	-
2022.1/4	노원구	중계1동	계	96	-	1	2	-	9	31	14	14	9	5	3	1	3	1	3	-	-	-	-	-	-
2022.1/4	노원구	중계1동	남자	37	-	1	1	-	3	13	5	3	5	1	2	-	1	1	1	-	-	-	-	-	-
2022.1/4	노원구	중계1동	여자	59	-	-	1	-	6	18	9	11	4	4	1	1	2	-	2	-	-	-	-	-	-
2022.1/4	노원구	중계4동	계	66	1	2	-	2	4	14	10	5	7	4	3	3	4	2	3	1	1	-	-	-	-
2022.1/4	노원구	중계4동	남자	33	-	-	-	1	3	13	6	1	3	-	1	1	1	1	-	1	1	-	-	-	-
2022.1/4	노원구	중계4동	여자	33	1	2	-	1	1	1	4	4	4	4	2	2	3	1	3	-	-	-	-	-	-
2022.1/4	노원구	상계1동	계	148	1	-	1	-	7	20	18	19	24	9	15	13	4	6	4	4	1	1	-	1	-
2022.1/4	노원구	상계1동	남자	51	-	-	1	-	1	2	3	10	7	5	7	7	1	2	2	2	1	-	-	-	-
2022.1/4	노원구	상계1동	여자	97	1	-	-	-	6	18	15	9	17	4	8	6	3	4	2	2	-	1	-	1	-
2022.1/4	노원구	상계2동	계	158	2	2	3	3	19	26	26	16	15	11	14	15	4	1	-	1	-	-	-	-	-
2022.1/4	노원구	상계2동	남자	75	2	1	2	3	8	11	6	10	9	7	9	4	2	-	-	1	-	-	-	-	-
2022.1/4	노원구	상계2동	여자	83	-	1	1	-	11	15	20	6	6	4	5	11	2	1	-	-	-	-	-	-	-
2022.1/4	노원구	상계5동	계	132	4	4	5	1	9	14	16	18	17	9	12	5	17	1	-	-	-	-	-	-	-
2022.1/4	노원구	상계5동	남자	43	3	1	2	1	2	2	6	4	8	3	2	1	7	1	-	-	-	-	-	-	-
2022.1/4	노원구	상계5동	여자	89	1	3	3	-	7	12	10	14	9	6	10	4	10	-	-	-	-	-	-	-	-
2022.1/4	노원구	상계8동	계	53	-	-	1	-	5	6	4	13	7	8	4	2	1	1	-	-	1	-	-	-	-
2022.1/4	노원구	상계8동	남자	16	-	-	1	-	1	1	-	4	2	5	1	-	-	-	-	-	1	-	-	-	-
2022.1/4	노원구	상계8동	여자	37	-	-	-	-	4	5	4	9	5	3	3	2	1	1	-	-	-	-	-	-	-
2022.1/4	노원구	상계9동	계	83	2	3	2	1	3	6	14	16	10	8	3	5	3	5	1	-	1	-	-	-	-
2022.1/4	노원구	상계9동	남자	28	1	1	-	1	1	2	3	4	6	1	1	2	-	3	1	-	1	-	-	-	-
2022.1/4	노원구	상계9동	여자	55	1	2	2	-	2	4	11	12	4	7	2	3	3	2	-	-	-	-	-	-	-
2022.1/4	노원구	상계10동	계	55	2	2	-	-	3	5	13	12	3	4	6	4	1	-	-	-	-	-	-	-	-
2022.1/4	노원구	상계10동	남자	23	2	2	-	-	-	3	5	5	1	1	2	2	-	-	-	-	-	-	-	-	-
2022.1/4	노원구	상계10동	여자	32	-	-	-	-	3	2	8	7	2	3	4	2	1	-	-	-	-	-	-	-	-
2022.1/4	노원구	상계3.4동	계	100	3	3	-	-	3	6	12	15	4	10	11	17	7	6	2	-	-	1	-	-	-
2022.1/4	노원구	상계3.4동	남자	32	2	2	-	-	-	1	1	4	1	4	1	6	5	3	1	-	-	1	-	-	-
2022.1/4	노원구	상계3.4동	여자	68	1	1	-	-	3	5	11	11	3	6	10	11	2	3	1	-	-	-	-	-	-
2022.1/4	노원구	상계6.7동	계	132	3	3	-	-	5	15	34	24	15	9	8	9	5	1	1	-	-	-	-	-	-
2022.1/4	노원구	상계6.7동	남자	51	-	1	-	-	3	1	14	13	6	4	3	3	2	1	-	-	-	-	-	-	-
2022.1/4	노원구	상계6.7동	여자	81	3	2	-	-	2	14	20	11	9	5	5	6	3	-	1	-	-	-	-	-	-
2022.1/4	노원구	중계2.3동	계	130	1	1	1	1	1	22	19	22	15	18	12	7	6	3	-	1	-	-	-	-	-
2022.1/4	노원구	중계2.3동	남자	46	1	1	-	1	1	5	5	7	4	8	5	5	1	1	-	1	-	-	-	-	-
2022.1/4	노원구	중계2.3동	여자	84	-	-	1	-	-	17	14	15	11	10	7	2	5	2	-	-	-	-	-	-	-
2022.1/4	노원구	공릉1동	계	666	5	8	3	11	232	182	80	36	19	25	21	18	17	8	1	-	-	-	-	-	-
2022.1/4	노원구	공릉1동	남자	330	5	4	2	5	112	104	39	17	10	10	6	9	4	3	-	-	-	-	-	-	-
2022.1/4	노원구	공릉1동	여자	336	-	4	1	6	120	78	41	19	9	15	15	9	13	5	1	-	-	-	-	-	-
2022.1/4	은평구	소계	계	3,754	83	85	63	110	213	421	516	506	393	270	344	320	204	112	51	28	23	7	3	2	-
2022.1/4	은평구	소계	남자	1,532	43	39	39	61	64	132	184	192	161	118	151	138	92	51	30	21	11	2	2	1	-
2022.1/4	은평구	소계	여자	2,222	40	46	24	49	149	289	332	314	232	152	193	182	112	61	21	7	12	5	1	1	-
2022.1/4	은평구	녹번동	계	362	7	5	6	5	16	42	52	52	29	24	26	34	26	17	12	3	3	1	1	1	-
2022.1/4	은평구	녹번동	남자	163	5	2	4	3	4	13	21	21	14	12	13	15	15	8	7	2	2	-	1	1	-
2022.1/4	은평구	녹번동	여자	199	2	3	2	2	12	29	31	31	15	12	13	19	11	9	5	1	1	1	-	-	-
2022.1/4	은평구	불광1동	계	251	2	4	2	2	11	24	41	31	22	17	31	27	20	11	2	2	1	1	-	-	-
2022.1/4	은평구	불광1동	남자	107	1	2	2	1	1	7	22	16	10	5	14	10	7	5	1	2	-	1	-	-	-
2022.1/4	은평구	불광1동	여자	144	1	2	-	1	10	17	19	15	12	12	17	17	13	6	1	-	1	-	-	-	-
2022.1/4	은평구	갈현1동	계	196	5	4	3	3	8	22	25	30	26	19	20	14	8	4	3	1	-	-	1	-	-
2022.1/4	은평구	갈현1동	남자	89	2	2	-	3	1	12	13	11	10	10	9	6	5	2	1	1	-	-	1	-	-
2022.1/4	은평구	갈현1동	여자	107	3	2	3	-	7	10	12	19	16	9	11	8	3	2	2	-	-	-	-	-	-
2022.1/4	은평구	갈현2동	계	280	7	5	8	54	16	28	35	28	22	18	16	21	10	5	4	-	-	3	-	-	-
2022.1/4	은평구	갈현2동	남자	112	4	3	3	26	5	11	11	11	8	5	8	12	2	2	1	-	-	-	-	-	-
2022.1/4	은평구	갈현2동	여자	168	3	2	5	28	11	17	24	17	14	13	8	9	8	3	3	-	-	3	-	-	-
2022.1/4	은평구	구산동	계	243	9	10	6	5	8	23	41	37	21	15	28	21	9	6	1	2	1	-	-	-	-
2022.1/4	은평구	구산동	남자	102	5	4	4	3	3	9	19	11	7	6	12	8	6	2	1	1	1	-	-	-	-
2022.1/4	은평구	구산동	여자	141	4	6	2	2	5	14	22	26	14	9	16	13	3	4	-	1	-	-	-	-	-
2022.1/4	은평구	대조동	계	292	7	8	10	1	16	47	26	42	29	11	26	27	22	12	3	3	2	-	-	-	-
2022.1/4	은평구	대조동	남자	120	4	6	6	1	7	10	10	16	11	5	13	12	10	4	2	3	-	-	-	-	-
2022.1/4	은평구	대조동	여자	172	3	2	4	-	9	37	16	26	18	6	13	15	12	8	1	-	2	-	-	-	-
2022.1/4	은평구	응암1동	계	307	6	8	2	3	21	55	38	47	31	22	24	23	14	10	-	2	1	-	-	-	-
2022.1/4	은평구	응암1동	남자	127	3	3	2	3	8	17	13	18	14	9	10	14	6	6	-	1	-	-	-	-	-
2022.1/4	은평구	응암1동	여자	180	3	5	-	-	13	38	25	29	17	13	14	9	8	4	-	1	1	-	-	-	-
2022.1/4	은평구	응암2동	계	189	3	3	5	6	8	7	26	32	29	15	17	12	10	6	4	3	3	-	-	-	-
2022.1/4	은평구	응암2동	남자	82	1	2	4	4	3	4	7	9	11	10	10	4	4	2	3	2	2	-	-	-	-
2022.1/4	은평구	응암2동	여자	107	2	1	1	2	5	3	19	23	18	5	7	8	6	4	1	1	1	-	-	-	-
2022.1/4	은평구	신사1동	계	195	4	4	1	4	6	19	32	28	21	10	21	22	13	5	4	-	-	-	-	1	-
2022.1/4	은평구	신사1동	남자	67	2	1	-	2	2	6	6	9	7	4	9	8	6	3	2	-	-	-	-	-	-
2022.1/4	은평구	신사1동	여자	128	2	3	1	2	4	13	26	19	14	6	12	14	7	2	2	-	-	-	-	1	-
2022.1/4	은평구	신사2동	계	126	2	6	3	1	10	19	19	16	8	14	12	7	3	2	2	-	2	-	-	-	-
2022.1/4	은평구	신사2동	남자	41	1	3	1	-	4	2	5	6	5	4	3	3	1	1	1	-	1	-	-	-	-
2022.1/4	은평구	신사2동	여자	85	1	3	2	1	6	17	14	10	3	10	9	4	2	1	1	-	1	-	-	-	-
2022.1/4	은평구	증산동	계	117	4	2	1	3	4	18	16	17	11	7	6	13	6	3	4	-	1	-	1	-	-
2022.1/4	은평구	증산동	남자	55	1	1	-	1	3	7	8	5	4	5	3	8	3	2	3	-	1	-	-	-	-
2022.1/4	은평구	증산동	여자	62	3	1	1	2	1	11	8	12	7	2	3	5	3	1	1	-	-	-	1	-	-
2022.1/4	은평구	수색동	계	62	1	-	1	2	4	6	8	11	7	5	6	3	1	2	3	-	1	1	-	-	-
2022.1/4	은평구	수색동	남자	25	-	-	1	-	1	3	3	5	1	3	3	1	1	-	1	-	1	1	-	-	-
2022.1/4	은평구	수색동	여자	37	1	-	-	2	3	3	5	6	6	2	3	2	-	2	2	-	-	-	-	-	-
2022.1/4	은평구	진관동	계	211	1	2	1	-	9	34	30	26	34	26	15	18	6	4	2	2	1	-	-	-	-
2022.1/4	은평구	진관동	남자	80	1	1	1	-	-	8	9	9	15	10	8	10	4	-	2	2	-	-	-	-	-
2022.1/4	은평구	진관동	여자	131	-	1	-	-	9	26	21	17	19	16	7	8	2	4	-	-	1	-	-	-	-
2022.1/4	은평구	불광2동	계	248	4	5	3	2	14	17	34	23	36	18	28	25	23	7	4	3	1	1	-	-	-
2022.1/4	은평구	불광2동	남자	98	1	1	2	2	2	2	13	8	17	7	13	10	10	5	2	2	1	-	-	-	-
2022.1/4	은평구	불광2동	여자	150	3	4	1	-	12	15	21	15	19	11	15	15	13	2	2	1	-	1	-	-	-
2022.1/4	은평구	응암3동	계	304	8	7	6	16	38	25	38	31	26	30	22	30	17	5	1	3	1	-	-	-	-
2022.1/4	은평구	응암3동	남자	121	6	6	5	11	11	5	11	14	10	16	4	11	6	2	1	2	-	-	-	-	-
2022.1/4	은평구	응암3동	여자	183	2	1	1	5	27	20	27	17	16	14	18	19	11	3	-	1	1	-	-	-	-
2022.1/4	은평구	역촌동	계	371	13	12	5	3	24	35	55	55	41	19	46	23	16	13	2	4	5	-	-	-	-
2022.1/4	은평구	역촌동	남자	143	6	2	4	1	9	16	13	23	17	7	19	6	6	7	2	3	2	-	-	-	-
2022.1/4	은평구	역촌동	여자	228	7	10	1	2	15	19	42	32	24	12	27	17	10	6	-	1	3	-	-	-	-
2022.1/4	서대문구	소계	계	11,209	80	148	175	356	3,509	2,434	1,045	711	616	436	445	401	339	227	125	74	47	31	5	4	1
2022.1/4	서대문구	소계	남자	3,847	43	62	87	129	786	659	408	338	258	213	231	198	169	131	65	34	19	13	1	2	1
2022.1/4	서대문구	소계	여자	7,362	37	86	88	227	2,723	1,775	637	373	358	223	214	203	170	96	60	40	28	18	4	2	-
2022.1/4	서대문구	천연동	계	228	4	4	8	5	25	28	23	22	23	15	23	22	12	6	6	-	1	-	1	-	-
2022.1/4	서대문구	천연동	남자	123	1	2	5	2	12	19	13	11	11	7	14	12	9	2	2	-	1	-	-	-	-
2022.1/4	서대문구	천연동	여자	105	3	2	3	3	13	9	10	11	12	8	9	10	3	4	4	-	-	-	1	-	-
2022.1/4	서대문구	홍제1동	계	245	4	7	1	8	18	29	30	27	23	9	13	21	23	13	7	7	-	4	-	1	-
2022.1/4	서대문구	홍제1동	남자	98	2	3	1	2	3	6	6	16	10	3	7	12	12	6	4	3	-	1	-	1	-
2022.1/4	서대문구	홍제1동	여자	147	2	4	-	6	15	23	24	11	13	6	6	9	11	7	3	4	-	3	-	-	-
2022.1/4	서대문구	홍제3동	계	151	2	-	2	1	8	16	16	17	14	8	20	18	15	12	2	-	-	-	-	-	-
2022.1/4	서대문구	홍제3동	남자	61	2	-	1	1	-	5	5	10	3	2	9	8	8	6	1	-	-	-	-	-	-
2022.1/4	서대문구	홍제3동	여자	90	-	-	1	-	8	11	11	7	11	6	11	10	7	6	1	-	-	-	-	-	-
2022.1/4	서대문구	홍제2동	계	96	1	1	2	2	11	9	16	11	9	11	5	4	2	4	3	1	1	3	-	-	-
2022.1/4	서대문구	홍제2동	남자	39	-	1	1	1	3	2	6	3	4	5	3	2	1	2	3	1	1	-	-	-	-
2022.1/4	서대문구	홍제2동	여자	57	1	-	1	1	8	7	10	8	5	6	2	2	1	2	-	-	-	3	-	-	-
2022.1/4	서대문구	홍은1동	계	228	-	4	4	7	20	42	36	40	17	7	8	19	11	5	2	2	2	2	-	-	-
2022.1/4	서대문구	홍은1동	남자	82	-	1	-	5	6	12	11	14	6	2	3	7	6	4	1	1	1	2	-	-	-
2022.1/4	서대문구	홍은1동	여자	146	-	3	4	2	14	30	25	26	11	5	5	12	5	1	1	1	1	-	-	-	-
2022.1/4	서대문구	홍은2동	계	728	8	11	9	36	203	127	58	47	39	38	36	34	36	20	12	5	5	3	1	-	-
2022.1/4	서대문구	홍은2동	남자	284	4	4	3	15	54	44	28	21	13	15	19	20	19	14	6	2	2	1	-	-	-
2022.1/4	서대문구	홍은2동	여자	444	4	7	6	21	149	83	30	26	26	23	17	14	17	6	6	3	3	2	1	-	-
2022.1/4	서대문구	남가좌1동	계	216	5	14	10	9	10	15	25	18	22	21	17	14	12	14	5	3	1	1	-	-	-
2022.1/4	서대문구	남가좌1동	남자	95	3	5	5	3	1	8	10	8	10	7	9	6	6	10	2	2	-	-	-	-	-
2022.1/4	서대문구	남가좌1동	여자	121	2	9	5	6	9	7	15	10	12	14	8	8	6	4	3	1	1	1	-	-	-
2022.1/4	서대문구	남가좌2동	계	1,061	4	5	4	54	524	205	59	38	33	29	35	29	20	9	4	5	3	-	1	-	-
2022.1/4	서대문구	남가좌2동	남자	359	1	5	2	15	144	80	26	15	9	12	15	15	10	4	1	2	2	-	1	-	-
2022.1/4	서대문구	남가좌2동	여자	702	3	-	2	39	380	125	33	23	24	17	20	14	10	5	3	3	1	-	-	-	-
2022.1/4	서대문구	북가좌1동	계	103	2	-	1	1	4	17	11	9	20	9	14	5	2	3	-	3	1	-	-	1	-
2022.1/4	서대문구	북가좌1동	남자	39	1	-	1	-	2	10	4	2	7	3	5	-	-	3	-	-	1	-	-	-	-
2022.1/4	서대문구	북가좌1동	여자	64	1	-	-	1	2	7	7	7	13	6	9	5	2	-	-	3	-	-	-	1	-
2022.1/4	서대문구	북가좌2동	계	300	2	2	5	7	41	37	31	37	30	21	20	25	18	12	10	2	-	-	-	-	-
2022.1/4	서대문구	북가좌2동	남자	114	1	2	2	3	14	11	12	12	14	9	8	9	4	7	5	1	-	-	-	-	-
2022.1/4	서대문구	북가좌2동	여자	186	1	-	3	4	27	26	19	25	16	12	12	16	14	5	5	1	-	-	-	-	-
2022.1/4	서대문구	충현동	계	398	7	4	10	9	39	56	48	55	49	29	31	27	19	8	4	2	-	1	-	-	-
2022.1/4	서대문구	충현동	남자	188	4	3	5	5	7	26	20	30	29	14	20	10	7	4	2	2	-	-	-	-	-
2022.1/4	서대문구	충현동	여자	210	3	1	5	4	32	30	28	25	20	15	11	17	12	4	2	-	-	1	-	-	-
2022.1/4	서대문구	북아현동	계	299	8	10	9	7	32	41	23	28	26	15	24	35	21	10	7	2	-	-	1	-	-
2022.1/4	서대문구	북아현동	남자	125	4	3	3	4	8	10	4	18	8	7	12	23	9	8	3	1	-	-	-	-	-
2022.1/4	서대문구	북아현동	여자	174	4	7	6	3	24	31	19	10	18	8	12	12	12	2	4	1	-	-	1	-	-
2022.1/4	서대문구	신촌동	계	4,349	6	9	10	91	2,080	1,330	396	153	96	54	41	30	22	15	6	6	1	3	-	-	-
