기간	자치구	성별	합계	한국계 중국인	중국(한국계 중국인 제외)	미국	타이완	일본	베트남	몽골	필리핀	캐나다	인도	우즈베키스탄	영국	프랑스	타이	러시아	독일	오스트레일리아	네팔	파키스탄	인도네시아	나이지리아	말레이시아	방글라데시	캄 보 디 아	사우디아라비아	홍       콩	뉴질랜드	카자흐스탄	스 리 랑 카	남아프리카 공화국	미  얀  마	싱 가 포 르	이       란	브  라  질	아 일 랜 드	스  웨  덴	이 탈 리 아	터       키	네 덜 란 드	키르기스스탄	멕  시  코	스  페  인	우크라이나	스  위  스	핀  란  드	가       나	벨  기  에	폴  란  드	이  집  트	오스트리아	수       단	아르헨티나	오       만	이 스 라 엘	페       루	덴  마  크	모  로  코	이  라  크	기       타
2020.3/4	동대문구	여자	8,578	1,176	3,942	97	184	327	1,211	385	128	8	30	89	19	38	46	73	50	5	57	10	48	-	45	17	27	4	110	-	35	6	5	23	6	30	16	5	15	14	14	1	25	9	12	16	-	5	-	5	8	6	3	1	1	-	1	6	3	10	5	166
2020.3/4	중랑구	계	4,992	1,565	637	58	68	133	650	1,300	142	19	6	60	18	10	46	25	6	10	25	6	12	-	8	30	25	2	12	-	21	2	6	7	3	11	3	2	2	5	7	1	10	3	1	1	4	1	-	1	2	3	-	-	-	-	-	2	1	1	-	19
2020.3/4	중랑구	남자	2,031	768	200	34	32	13	204	556	30	12	5	26	11	5	-	3	5	7	17	4	2	-	3	27	-	1	3	-	9	2	3	5	1	9	-	2	2	2	5	1	3	1	1	-	3	-	-	-	-	-	-	-	-	-	-	2	-	1	-	11
2020.3/4	중랑구	여자	2,961	797	437	24	36	120	446	744	112	7	1	34	7	5	46	22	1	3	8	2	10	-	5	3	25	1	9	-	12	-	3	2	2	2	3	-	-	3	2	-	7	2	-	1	1	1	-	1	2	3	-	-	-	-	-	-	1	-	-	8
2020.3/4	성북구	계	10,152	1,002	3,811	263	250	262	1,386	817	232	52	141	221	53	38	46	103	67	21	71	112	99	12	64	77	28	35	41	5	91	14	13	30	21	26	15	14	15	17	28	8	19	17	6	25	11	7	7	4	5	19	8	-	5	10	1	18	11	17	2	359
2020.3/4	성북구	남자	4,004	516	1,267	140	108	46	518	297	64	33	89	152	37	15	9	26	34	11	38	81	38	6	34	49	11	25	5	5	24	7	7	9	8	12	7	9	5	5	11	3	7	3	4	11	7	3	3	1	-	11	5	-	-	8	-	5	4	7	2	162
2020.3/4	성북구	여자	6,148	486	2,544	123	142	216	868	520	168	19	52	69	16	23	37	77	33	10	33	31	61	6	30	28	17	10	36	-	67	7	6	21	13	14	8	5	10	12	17	5	12	14	2	14	4	4	4	3	5	8	3	-	5	2	1	13	7	10	-	197
2020.3/4	강북구	계	3,554	1,020	697	78	101	114	562	394	92	12	10	86	19	17	48	26	2	2	21	26	10	-	4	6	22	9	16	3	22	2	8	-	-	11	4	3	2	2	17	3	9	1	12	6	1	1	2	-	3	-	1	-	1	-	1	1	-	3	-	41
2020.3/4	강북구	남자	1,341	475	216	50	45	7	156	146	15	11	9	57	12	9	5	8	1	1	9	20	3	-	1	4	1	6	-	3	3	1	2	-	-	8	-	3	1	-	16	2	1	-	6	2	1	1	1	-	2	-	-	-	1	-	1	-	-	1	-	18
2020.3/4	강북구	여자	2,213	545	481	28	56	107	406	248	77	1	1	29	7	8	43	18	1	1	12	6	7	-	3	2	21	3	16	-	19	1	6	-	-	3	4	-	1	2	1	1	8	1	6	4	-	-	1	-	1	-	1	-	-	-	-	1	-	2	-	23
2020.3/4	도봉구	계	2,052	442	384	74	32	102	324	173	163	11	2	35	16	11	39	11	5	5	34	39	6	8	1	6	37	-	7	1	6	-	6	24	-	1	1	1	-	-	1	-	2	4	1	2	-	-	1	1	-	2	-	1	2	-	-	2	-	5	-	21
2020.3/4	도봉구	남자	803	212	104	39	18	18	85	70	49	7	1	21	8	7	14	2	3	2	27	34	3	7	-	5	19	-	1	-	2	-	1	21	-	1	1	1	-	-	1	-	1	-	-	1	-	-	1	1	-	2	-	-	1	-	-	1	-	2	-	9
2020.3/4	도봉구	여자	1,249	230	280	35	14	84	239	103	114	4	1	14	8	4	25	9	2	3	7	5	3	1	1	1	18	-	6	1	4	-	5	3	-	-	-	-	-	-	-	-	1	4	1	1	-	-	-	-	-	-	-	1	1	-	-	1	-	3	-	12
2020.3/4	노원구	계	4,046	516	864	183	82	182	1,028	322	85	46	44	116	27	17	38	39	12	7	33	21	47	6	5	26	21	6	12	7	31	1	19	49	4	20	8	8	-	6	10	2	8	7	4	3	-	1	2	3	1	6	-	-	-	-	-	2	1	6	1	51
2020.3/4	노원구	남자	1,821	240	377	100	31	18	451	146	23	37	28	86	21	12	9	6	8	6	22	8	28	6	-	20	7	6	4	5	13	1	10	8	1	4	4	6	-	6	4	2	4	3	3	2	-	1	2	2	1	4	-	-	-	-	-	2	-	-	-	33
2020.3/4	노원구	여자	2,225	276	487	83	51	164	577	176	62	9	16	30	6	5	29	33	4	1	11	13	19	-	5	6	14	-	8	2	18	-	9	41	3	16	4	2	-	-	6	-	4	4	1	1	-	-	-	1	-	2	-	-	-	-	-	-	1	6	1	18
2020.3/4	은평구	계	4,296	1,115	765	150	532	368	526	58	100	41	34	72	38	24	62	37	12	14	12	8	28	5	27	9	38	8	45	8	10	5	14	6	4	5	5	4	1	4	3	4	5	4	3	4	2	1	3	2	3	10	-	-	-	-	-	1	2	6	1	48
2020.3/4	은평구	남자	1,740	531	271	98	273	88	118	18	21	24	20	34	27	13	5	9	8	11	9	8	8	5	5	8	14	5	18	4	4	5	11	2	3	4	3	3	-	2	1	3	1	4	2	1	2	-	2	1	-	6	-	-	-	-	-	-	-	-	-	27
2020.3/4	은평구	여자	2,556	584	494	52	259	280	408	40	79	17	14	38	11	11	57	28	4	3	3	-	20	-	22	1	24	3	27	4	6	-	3	4	1	1	2	1	1	2	2	1	4	-	1	3	-	1	1	1	3	4	-	-	-	-	-	1	2	6	1	21
2020.3/4	서대문구	계	10,648	831	3,421	496	2,075	432	1,078	110	117	90	150	76	125	122	145	103	57	45	31	29	68	3	71	11	44	20	172	17	49	8	15	35	32	33	23	6	21	36	15	21	23	16	24	18	11	4	8	13	19	6	2	5	3	2	5	7	5	16	3	225
2020.3/4	서대문구	남자	3,770	390	893	265	1,030	80	254	29	27	48	96	44	70	45	11	21	36	23	17	24	12	1	19	5	15	10	36	9	14	4	8	9	8	13	8	5	13	14	3	11	5	7	13	6	6	3	6	5	4	3	-	1	1	-	3	2	3	8	1	73
2020.3/4	서대문구	여자	6,878	441	2,528	231	1,045	352	824	81	90	42	54	32	55	77	134	82	21	22	14	5	56	2	52	6	29	10	136	8	35	4	7	26	24	20	15	1	8	22	12	10	18	9	11	12	5	1	2	8	15	3	2	4	2	2	2	5	2	8	2	152
2020.3/4	마포구	계	9,986	1,125	2,883	1,001	1,249	855	498	56	87	91	93	35	150	185	135	123	85	60	56	31	92	3	70	23	32	45	201	15	25	15	14	10	26	21	21	20	25	48	14	39	7	27	32	12	16	5	5	15	13	39	14	-	2	1	5	5	7	39	1	184
2020.3/4	마포구	남자	3,888	535	798	463	594	355	125	17	20	65	57	18	98	84	30	29	36	29	36	22	23	2	24	14	9	29	35	12	2	12	6	1	10	10	8	14	10	21	6	19	3	17	14	4	9	3	5	8	4	38	4	-	2	1	1	1	4	25	-	67
2020.3/4	마포구	여자	6,098	590	2,085	538	655	500	373	39	67	26	36	17	52	101	105	94	49	31	20	9	69	1	46	9	23	16	166	3	23	3	8	9	16	11	13	6	15	27	8	20	4	10	18	8	7	2	-	7	9	1	10	-	-	-	4	4	3	14	1	117
2020.3/4	양천구	계	3,808	1,677	652	129	183	122	268	74	115	29	7	51	23	10	69	80	3	9	6	15	12	1	10	6	27	-	15	3	87	-	4	21	1	3	5	6	3	1	3	3	3	3	1	3	-	-	-	-	4	31	1	-	-	-	-	3	1	9	-	16
2020.3/4	양천구	남자	1,707	893	232	66	101	12	62	26	26	16	2	32	14	7	32	32	1	6	3	12	7	1	3	5	12	-	3	2	25	-	2	17	-	1	2	4	2	1	1	2	-	2	-	1	-	-	-	-	-	28	-	-	-	-	-	1	-	4	-	6
2020.3/4	양천구	여자	2,101	784	420	63	82	110	206	48	89	13	5	19	9	3	37	48	2	3	3	3	5	-	7	1	15	-	12	1	62	-	2	4	1	2	3	2	1	-	2	1	3	1	1	2	-	-	-	-	4	3	1	-	-	-	-	2	1	5	-	10
2020.3/4	강서구	계	5,992	2,369	990	206	289	323	414	86	136	58	60	85	71	23	93	75	25	33	13	12	59	4	44	19	40	-	19	13	11	82	15	54	7	6	22	7	3	22	5	9	7	13	6	3	4	1	2	11	4	7	12	-	2	-	1	4	3	7	-	103
2020.3/4	강서구	남자	2,796	1,199	349	117	139	51	109	26	30	53	40	34	50	18	35	33	17	30	10	9	28	3	35	16	19	-	2	11	4	82	11	45	4	5	19	7	2	20	1	8	3	12	5	-	3	1	2	10	2	7	11	-	2	-	-	2	1	3	-	61
2020.3/4	강서구	여자	3,196	1,170	641	89	150	272	305	60	106	5	20	51	21	5	58	42	8	3	3	3	31	1	9	3	21	-	17	2	7	-	4	9	3	1	3	-	1	2	4	1	4	1	1	3	1	-	-	1	2	-	1	-	-	-	1	2	2	4	-	42
2020.3/4	구로구	계	30,172	22,541	5,645	108	176	193	498	104	102	28	24	58	33	17	69	52	7	13	10	28	35	6	32	21	41	-	17	3	41	13	4	121	6	3	6	2	2	5	5	-	10	3	2	3	2	-	-	1	5	6	2	-	1	-	1	-	-	3	-	64
2020.3/4	구로구	남자	17,112	13,857	2,356	56	79	42	194	44	32	20	17	40	20	6	13	9	6	11	5	23	13	5	18	20	24	-	2	3	20	13	1	93	4	3	3	2	-	4	3	-	3	2	2	-	1	-	-	1	2	5	1	-	-	-	-	-	-	2	-	32
2020.3/4	구로구	여자	13,060	8,684	3,289	52	97	151	304	60	70	8	7	18	13	11	56	43	1	2	5	5	22	1	14	1	17	-	15	-	21	-	3	28	2	-	3	-	2	1	2	-	7	1	-	3	1	-	-	-	3	1	1	-	1	-	1	-	-	1	-	32
2020.3/4	금천구	계	17,484	13,526	2,586	44	75	109	416	99	112	12	11	39	9	8	34	14	7	3	42	23	18	1	7	16	56	-	9	2	10	10	2	81	2	6	4	-	2	4	3	1	12	2	3	5	-	-	2	2	2	7	1	-	-	-	3	4	-	8	1	29
2020.3/4	금천구	남자	9,803	8,117	1,055	28	32	18	127	44	46	7	8	25	5	5	10	5	5	2	32	21	12	-	3	13	38	-	1	2	3	9	1	80	-	3	3	-	-	3	1	1	6	1	2	-	-	-	1	-	2	5	-	-	-	-	1	1	-	2	1	16
2020.3/4	금천구	여자	7,681	5,409	1,531	16	43	91	289	55	66	5	3	14	4	3	24	9	2	1	10	2	6	1	4	3	18	-	8	-	7	1	1	1	2	3	1	-	2	1	2	-	6	1	1	5	-	-	1	2	-	2	1	-	-	-	2	3	-	6	-	13
2020.3/4	영등포구	계	30,352	23,193	4,848	209	345	199	325	52	67	49	43	26	42	33	147	52	14	11	65	25	175	7	10	15	64	4	39	13	14	27	6	97	4	3	7	10	3	7	12	4	1	1	5	5	2	2	-	2	1	4	4	-	-	-	3	-	1	7	1	47
2020.3/4	영등포구	남자	16,824	13,524	2,116	114	179	37	110	23	15	37	34	13	26	18	107	15	10	7	51	22	88	5	3	14	52	2	8	12	5	26	6	90	1	1	1	5	-	3	4	3	1	-	4	-	2	-	-	2	-	4	2	-	-	-	-	-	1	4	-	17
2020.3/4	영등포구	여자	13,528	9,669	2,732	95	166	162	215	29	52	12	9	13	16	15	40	37	4	4	14	3	87	2	7	1	12	2	31	1	9	1	-	7	3	2	6	5	3	4	8	1	-	1	1	5	-	2	-	-	1	-	2	-	-	-	3	-	-	3	1	30
2020.3/4	동작구	계	11,063	4,807	3,733	181	130	154	912	86	58	31	50	58	26	52	54	64	15	7	12	48	38	11	21	23	32	-	22	4	16	21	10	27	7	13	7	8	4	7	14	7	9	4	11	11	2	4	5	4	4	10	-	3	1	-	1	6	1	16	7	194
2020.3/4	동작구	남자	4,951	2,540	1,389	100	52	23	274	27	8	20	33	37	21	29	18	11	8	5	6	32	9	6	7	22	16	-	4	4	4	14	2	8	2	6	5	6	3	4	2	7	3	3	10	3	1	2	4	3	2	6	-	3	-	-	-	2	1	8	3	133
2020.3/4	동작구	여자	6,112	2,267	2,344	81	78	131	638	59	50	11	17	21	5	23	36	53	7	2	6	16	29	5	14	1	16	-	18	-	12	7	8	19	5	7	2	2	1	3	12	-	6	1	1	8	1	2	1	1	2	4	-	-	1	-	1	4	-	8	4	61
2020.3/4	관악구	계	15,981	8,791	2,734	296	164	322	764	223	143	51	144	180	77	111	212	110	74	24	48	45	142	16	85	89	82	1	48	7	62	44	10	66	14	60	25	13	13	33	36	17	17	21	24	16	9	10	16	8	13	43	7	4	3	-	8	10	7	47	-	342
2020.3/4	관악구	남자	7,554	4,718	1,000	141	38	52	217	67	27	39	82	110	45	53	116	17	31	10	31	36	48	10	26	77	52	-	9	2	18	34	5	44	5	21	10	9	8	11	7	13	3	8	16	5	6	4	12	4	3	34	3	2	1	-	2	2	4	19	-	187
2020.3/4	관악구	여자	8,427	4,073	1,734	155	126	270	547	156	116	12	62	70	32	58	96	93	43	14	17	9	94	6	59	12	30	1	39	5	44	10	5	22	9	39	15	4	5	22	29	4	14	13	8	11	3	6	4	4	10	9	4	2	2	-	6	8	3	28	-	155
2020.3/4	서초구	계	3,986	616	558	590	128	254	121	47	102	88	83	42	88	449	41	59	49	52	10	5	14	2	20	3	24	12	20	19	18	17	12	40	28	4	8	10	10	32	56	12	2	7	12	10	9	2	1	43	11	8	5	-	-	-	3	5	8	9	1	107
2020.3/4	서초구	남자	1,985	282	250	320	50	86	48	18	16	57	50	25	56	266	10	20	33	31	8	5	5	2	8	1	18	8	5	13	8	16	8	37	15	2	5	7	7	16	34	8	1	2	7	5	4	-	1	25	8	7	5	-	-	-	2	4	5	3	-	52
2020.3/4	서초구	여자	2,001	334	308	270	78	168	73	29	86	31	33	17	32	183	31	39	16	21	2	-	9	-	12	2	6	4	15	6	10	1	4	3	13	2	3	3	3	16	22	4	1	5	5	5	5	2	-	18	3	1	-	-	-	-	1	1	3	6	1	55
2020.3/4	강남구	계	4,850	640	912	776	143	438	219	55	71	149	72	57	112	112	136	92	48	53	14	11	32	1	18	11	105	21	28	12	37	5	31	90	25	20	18	13	15	21	45	8	6	11	13	15	4	4	-	10	8	12	4	-	2	-	4	5	2	5	-	79
2020.3/4	강남구	남자	2,397	258	433	422	65	202	93	15	18	84	54	33	62	70	69	14	21	29	12	10	7	-	8	7	95	15	12	7	16	5	14	83	9	9	7	4	12	15	24	4	2	7	8	4	1	1	-	5	-	8	1	-	1	-	2	-	1	2	-	37
2020.3/4	강남구	여자	2,453	382	479	354	78	236	126	40	53	65	18	24	50	42	67	78	27	24	2	1	25	1	10	4	10	6	16	5	21	-	17	7	16	11	11	9	3	6	21	4	4	4	5	11	3	3	-	5	8	4	3	-	1	-	2	5	1	3	-	42
2020.3/4	송파구	계	6,342	2,947	1,010	409	130	314	312	80	78	93	90	51	68	36	72	71	18	17	13	5	21	3	7	7	30	106	17	13	29	8	9	40	13	12	13	8	2	13	7	1	7	6	7	62	1	5	-	4	1	2	1	1	1	4	-	3	-	12	1	51
2020.3/4	송파구	남자	2,956	1,540	379	189	46	117	87	29	23	52	60	30	44	25	26	19	9	10	9	3	4	2	2	5	16	59	4	10	6	6	2	38	3	7	5	3	2	7	1	1	1	3	5	23	1	2	-	3	-	2	1	1	1	3	-	1	-	6	1	22
2020.3/4	송파구	여자	3,386	1,407	631	220	84	197	225	51	55	41	30	21	24	11	46	52	9	7	4	2	17	1	5	2	14	47	13	3	23	2	7	2	10	5	8	5	-	6	6	-	6	3	2	39	-	3	-	1	1	-	-	-	-	1	-	2	-	6	-	29
2020.3/4	강동구	계	4,217	1,995	649	165	67	166	313	166	80	34	16	90	26	9	55	36	5	11	12	26	9	-	9	12	68	21	8	8	17	24	8	18	2	5	2	4	6	5	12	3	10	3	4	2	-	1	-	1	1	2	-	-	1	-	1	2	1	7	-	19
2020.3/4	강동구	남자	1,950	1,049	216	75	28	22	80	77	19	15	13	62	14	6	19	15	1	9	9	18	4	-	4	9	60	15	1	6	10	21	2	18	2	3	1	2	4	2	9	1	3	3	2	-	-	1	-	1	1	1	-	-	1	-	1	2	1	5	-	7
2020.3/4	강동구	여자	2,267	946	433	90	39	144	233	89	61	19	3	28	12	3	36	21	4	2	3	8	5	-	5	3	8	6	7	2	7	3	6	-	-	2	1	2	2	3	3	2	7	-	2	2	-	-	-	-	-	1	-	-	-	-	-	-	-	2	-	12
2020.4/4	합계	계	242,623	94,744	54,876	9,343	7,837	7,591	19,255	6,577	3,271	1,413	1,992	2,704	1,585	1,920	1,906	2,209	1,222	753	1,624	1,193	1,275	612	1,547	725	941	633	1,109	221	1,013	411	321	1,022	329	449	328	224	225	464	513	233	323	222	363	326	165	98	169	202	150	493	119	94	47	23	106	160	92	357	120	4,384
2020.4/4	합계	남자	114,799	52,625	19,534	5,048	3,662	2,263	6,978	2,601	864	918	1,290	1,683	982	1,096	638	704	636	447	1,078	889	472	452	881	556	510	390	233	163	376	325	167	676	133	220	155	148	118	248	254	154	107	105	206	118	100	41	129	108	53	391	64	57	22	12	44	63	51	175	67	2,319
2020.4/4	합계	여자	127,824	42,119	35,342	4,295	4,175	5,328	12,277	3,976	2,407	495	702	1,021	603	824	1,268	1,505	586	306	546	304	803	160	666	169	431	243	876	58	637	86	154	346	196	229	173	76	107	216	259	79	216	117	157	208	65	57	40	94	97	102	55	37	25	11	62	97	41	182	53	2,065
2020.4/4	종로구	계	9,612	1,295	3,072	435	240	312	2,126	85	67	30	28	64	72	97	22	59	51	145	666	23	34	2	26	14	11	27	45	6	12	14	3	18	14	12	47	14	5	23	5	12	11	6	21	2	7	6	3	12	9	5	26	4	1	8	36	3	5	3	-	211
2020.4/4	종로구	남자	4,241	598	1,003	236	84	158	979	30	16	18	16	43	52	64	7	19	27	78	435	16	14	2	10	8	1	19	9	4	3	8	2	10	9	8	26	7	3	18	1	7	5	4	12	-	6	2	3	8	5	2	13	2	1	3	17	1	3	2	-	104
2020.4/4	종로구	여자	5,371	697	2,069	199	156	154	1,147	55	51	12	12	21	20	33	15	40	24	67	231	7	20	-	16	6	10	8	36	2	9	6	1	8	5	4	21	7	2	5	4	5	6	2	9	2	1	4	-	4	4	3	13	2	-	5	19	2	2	1	-	107
2020.4/4	중구	계	9,395	1,550	2,342	288	557	213	1,346	263	91	75	125	481	79	73	32	618	118	23	21	50	30	3	57	4	8	24	34	14	231	37	6	26	19	7	13	4	5	21	21	24	43	4	17	37	8	2	5	4	11	17	9	-	1	-	11	23	8	9	-	253
2020.4/4	중구	남자	4,554	787	956	192	290	103	617	108	22	43	83	236	47	54	5	297	65	12	16	39	15	2	32	3	3	19	11	11	122	23	3	13	7	5	9	3	2	10	9	16	20	2	11	24	3	-	5	3	3	12	4	-	-	-	5	11	6	4	-	151
2020.4/4	중구	여자	4,841	763	1,386	96	267	110	729	155	69	32	42	245	32	19	27	321	53	11	5	11	15	1	25	1	5	5	23	3	109	14	3	13	12	2	4	1	3	11	12	8	23	2	6	13	5	2	-	1	8	5	5	-	1	-	6	12	2	5	-	102
2020.4/4	용산구	계	14,605	962	578	2,541	326	1,185	290	162	605	218	404	162	282	288	186	205	368	132	35	362	77	502	775	126	65	286	41	34	119	41	89	76	62	67	38	40	52	81	122	35	66	38	82	60	39	15	109	44	18	245	13	72	15	-	18	48	33	102	83	1,486
2020.4/4	용산구	남자	8,113	465	213	1,465	168	601	77	63	143	145	258	87	177	185	84	54	208	78	26	262	30	376	567	79	23	165	19	26	49	22	48	35	28	42	18	27	33	55	86	26	22	19	44	25	23	8	79	22	8	220	7	46	8	-	7	22	19	62	47	912
2020.4/4	용산구	여자	6,492	497	365	1,076	158	584	213	99	462	73	146	75	105	103	102	151	160	54	9	100	47	126	208	47	42	121	22	8	70	19	41	41	34	25	20	13	19	26	36	9	44	19	38	35	16	7	30	22	10	25	6	26	7	-	11	26	14	40	36	574
2020.4/4	성동구	계	6,949	1,773	2,305	211	153	152	923	247	169	42	76	78	38	27	48	33	50	17	39	94	62	8	37	36	25	6	22	6	11	9	7	24	9	6	4	2	9	13	18	2	7	3	15	12	8	3	11	7	5	3	1	1	-	1	-	1	-	4	-	76
2020.4/4	성동구	남자	3,037	876	802	131	77	31	342	94	86	31	50	56	23	13	12	8	30	12	30	70	42	4	25	30	7	4	4	5	5	9	3	13	5	3	1	2	5	10	8	2	1	-	7	3	4	1	10	2	2	-	1	-	-	-	-	1	-	2	-	42
2020.4/4	성동구	여자	3,912	897	1,503	80	76	121	581	153	83	11	26	22	15	14	36	25	20	5	9	24	20	4	12	6	18	2	18	1	6	-	4	11	4	3	3	-	4	3	10	-	6	3	8	9	4	2	1	5	3	3	-	1	-	1	-	-	-	2	-	34
2020.4/4	광진구	계	13,427	4,779	3,943	169	127	303	1,499	870	97	42	150	306	36	37	39	45	24	15	137	137	72	2	74	76	15	1	36	5	41	8	4	44	14	39	9	7	2	17	14	2	11	7	15	10	3	3	-	2	3	5	6	1	3	-	-	2	3	9	1	106
2020.4/4	광진구	남자	5,690	2,410	1,302	91	48	40	462	385	23	27	102	244	22	16	4	13	5	10	82	101	21	1	32	64	4	1	3	2	16	6	-	16	2	21	4	6	1	10	5	2	3	2	3	6	2	2	-	-	2	2	3	1	-	-	-	-	3	4	1	52
2020.4/4	광진구	여자	7,737	2,369	2,641	78	79	263	1,037	485	74	15	48	62	14	21	35	32	19	5	55	36	51	1	42	12	11	-	33	3	25	2	4	28	12	18	5	1	1	7	9	-	8	5	12	4	1	1	-	2	1	3	3	-	3	-	-	2	-	5	-	54
2020.4/4	동대문구	계	14,177	2,159	5,750	178	275	389	2,429	615	198	35	95	246	51	56	58	107	72	17	191	27	64	2	70	54	61	19	163	4	46	19	9	48	9	49	20	7	22	17	29	5	30	12	19	20	6	8	4	8	10	17	3	2	2	-	2	5	5	13	16	330
2020.4/4	동대문구	남자	5,553	1,081	1,700	85	92	53	1,200	236	71	26	67	167	28	22	9	33	23	11	129	19	17	2	15	39	36	15	31	4	14	14	5	25	2	21	6	2	5	3	9	3	9	2	9	4	5	5	4	1	2	10	1	1	1	-	1	-	-	2	9	167
2020.4/4	동대문구	여자	8,624	1,078	4,050	93	183	336	1,229	379	127	9	28	79	23	34	49	74	49	6	62	8	47	-	55	15	25	4	132	-	32	5	4	23	7	28	14	5	17	14	20	2	21	10	10	16	1	3	-	7	8	7	2	1	1	-	1	5	5	11	7	163
2020.4/4	중랑구	계	4,860	1,434	612	63	69	131	640	1,324	141	18	8	55	21	8	45	27	7	10	24	7	14	1	6	32	23	2	12	-	24	2	6	7	3	10	4	2	2	6	7	1	9	3	1	1	4	1	-	1	3	5	-	-	-	-	-	2	1	2	-	19
2020.4/4	중랑구	남자	1,953	691	189	34	32	12	198	567	29	11	6	28	13	4	-	3	5	7	17	5	2	1	3	29	-	1	3	-	10	2	3	5	1	8	-	2	2	2	5	1	3	1	1	-	3	-	-	-	-	1	-	-	-	-	-	2	-	1	-	10
2020.4/4	중랑구	여자	2,907	743	423	29	37	119	442	757	112	7	2	27	8	4	45	24	2	3	7	2	12	-	3	3	23	1	9	-	14	-	3	2	2	2	4	-	-	4	2	-	6	2	-	1	1	1	-	1	3	4	-	-	-	-	-	-	1	1	-	9
2020.4/4	성북구	계	9,903	925	3,664	272	240	274	1,388	804	230	49	144	203	50	37	46	107	68	18	71	104	105	11	68	76	26	33	41	5	83	16	13	36	20	25	17	12	14	16	30	11	20	16	7	28	11	11	7	5	4	21	8	-	4	10	2	18	7	16	2	354
2020.4/4	성북구	남자	3,848	470	1,192	149	105	47	517	294	61	31	91	136	34	14	10	23	32	11	37	76	39	6	35	49	9	22	5	5	22	7	7	13	8	10	8	8	3	5	12	4	5	2	5	14	5	3	3	2	-	12	6	-	-	8	-	5	2	8	2	159
2020.4/4	성북구	여자	6,055	455	2,472	123	135	227	871	510	169	18	53	67	16	23	36	84	36	7	34	28	66	5	33	27	17	11	36	-	61	9	6	23	12	15	9	4	11	11	18	7	15	14	2	14	6	8	4	3	4	9	2	-	4	2	2	13	5	8	-	195
2020.4/4	강북구	계	3,514	967	691	78	100	111	563	399	96	14	8	88	17	20	48	21	2	2	22	28	13	-	4	4	22	7	20	3	18	2	8	4	1	8	4	5	2	2	20	3	9	2	9	6	1	2	1	-	3	5	1	-	1	-	1	1	-	4	-	43
2020.4/4	강북구	남자	1,323	455	220	48	43	7	155	146	16	13	8	56	11	10	4	7	1	1	12	19	3	-	1	3	1	4	3	3	1	1	2	4	1	6	-	5	1	-	16	1	1	1	5	2	1	1	-	-	2	1	-	-	1	-	1	-	-	2	-	17
2020.4/4	강북구	여자	2,191	512	471	30	57	104	408	253	80	1	-	32	6	10	44	14	1	1	10	9	10	-	3	1	21	3	17	-	17	1	6	-	-	2	4	-	1	2	4	2	8	1	4	4	-	1	1	-	1	4	1	-	-	-	-	1	-	2	-	26
2020.4/4	도봉구	계	2,104	427	381	72	34	109	333	187	161	11	7	36	19	12	36	14	6	5	32	38	11	10	4	6	36	-	8	1	4	1	5	24	-	1	2	1	-	1	3	1	2	6	2	3	-	-	1	1	-	3	-	1	2	-	-	2	-	6	-	36
2020.4/4	도봉구	남자	800	203	109	35	17	17	82	69	50	7	1	22	10	8	9	3	3	2	25	34	6	8	-	5	18	-	1	-	3	-	1	18	-	1	2	1	-	1	1	1	1	2	1	1	-	-	1	1	-	2	-	-	1	-	-	1	-	2	-	14
2020.4/4	도봉구	여자	1,304	224	272	37	17	92	251	118	111	4	6	14	9	4	27	11	3	3	7	4	5	2	4	1	18	-	7	1	1	1	4	6	-	-	-	-	-	-	2	-	1	4	1	2	-	-	-	-	-	1	-	1	1	-	-	1	-	4	-	22
2020.4/4	노원구	계	3,995	489	831	180	83	184	1,049	312	90	46	46	99	28	15	42	38	11	8	34	21	51	6	6	23	20	6	12	6	28	1	19	49	3	24	8	8	-	6	11	3	6	5	5	3	-	1	3	3	-	6	-	-	-	-	-	3	-	6	5	53
2020.4/4	노원구	남자	1,805	226	375	99	31	19	464	142	26	35	29	72	22	11	10	6	6	7	21	8	31	6	1	19	6	6	4	4	11	1	10	8	1	4	4	6	-	6	4	3	3	3	4	2	-	1	2	2	-	4	-	-	-	-	-	2	-	-	2	36
2020.4/4	노원구	여자	2,190	263	456	81	52	165	585	170	64	11	17	27	6	4	32	32	5	1	13	13	20	-	5	4	14	-	8	2	17	-	9	41	2	20	4	2	-	-	7	-	3	2	1	1	-	-	1	1	-	2	-	-	-	-	-	1	-	6	3	17
2020.4/4	은평구	계	4,208	1,069	758	155	527	366	499	58	97	41	35	69	35	26	61	38	11	15	12	8	29	5	26	9	32	6	47	8	9	5	13	6	4	4	5	4	3	5	3	6	4	4	4	4	3	1	2	2	4	9	-	-	-	-	1	-	3	9	1	48
2020.4/4	은평구	남자	1,719	514	264	100	278	87	114	19	20	25	20	34	25	15	5	9	9	10	9	8	6	5	6	8	11	4	17	5	4	5	11	2	3	3	3	3	2	2	2	5	1	4	3	1	3	-	1	1	-	5	-	-	-	-	-	-	1	-	-	27
2020.4/4	은평구	여자	2,489	555	494	55	249	279	385	39	77	16	15	35	10	11	56	29	2	5	3	-	23	-	20	1	21	2	30	3	5	-	2	4	1	1	2	1	1	3	1	1	3	-	1	3	-	1	1	1	4	4	-	-	-	-	1	-	2	9	1	21
